144	160	
16	16	
11	
3	12	13	9	21	9	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	13	9	21	9	12	2	43	50	63	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	50	42	43	50	63	65	63	64	50	42	0	0	16	16	37	38	64	87	93	16	63	87	93	16	63	87	93	16	63	87	93	16	63	87	93	16	0	0	0	0	0	0	41	0	0	41	41	0	0	0	9	9	9	54	55	9	9	9	0	0	0	41	41	0	9	54	55	9	9	9	0	0	0	41	3	12	13	9	21	9	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	13	9	21	9	12	2	
2	3	13	9	21	9	10	5	20	5	5	5	20	5	5	5	12	12	4	5	20	5	5	5	20	5	6	9	21	9	2	3	42	43	63	65	63	85	64	65	63	64	64	65	63	85	64	65	63	85	64	65	63	85	57	57	57	57	84	65	63	85	42	43	0	0	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	0	0	0	0	0	0	41	0	0	41	41	0	4	5	9	9	9	54	55	9	9	9	10	5	0	41	41	0	9	54	55	9	9	9	10	5	0	41	2	3	13	9	21	9	10	5	20	5	5	5	20	5	5	5	12	12	4	5	20	5	5	5	20	5	6	9	21	9	2	3	
3	12	13	9	31	9	9	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	9	9	31	9	12	2	43	50	63	86	63	87	64	65	63	64	64	86	63	87	64	86	63	87	64	86	63	87	64	64	64	64	64	86	63	87	50	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	9	9	9	70	71	72	73	9	9	9	9	0	0	0	0	70	71	72	73	9	9	9	9	0	0	3	12	13	9	31	9	9	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	9	9	31	9	12	2	
2	3	2	3	2	3	18	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	2	3	2	3	2	3	42	43	42	43	42	43	81	65	63	64	42	43	42	43	17	17	17	17	42	43	42	43	42	43	42	43	42	43	42	43	42	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	3	2	3	18	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	2	3	2	3	2	3	
3	12	12	2	3	12	13	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	12	2	3	12	12	2	43	50	50	42	43	50	63	65	63	64	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	41	41	0	0	0	0	0	0	41	41	0	0	0	0	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	3	12	12	2	3	12	13	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	12	2	3	12	12	2	
2	3	4	5	20	5	6	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	10	5	20	5	2	3	42	43	56	58	56	57	84	65	63	85	57	58	59	60	61	58	59	60	61	58	59	60	61	58	59	60	61	58	59	60	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	41	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	2	3	4	5	20	5	6	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	10	5	20	5	2	3	
3	12	13	9	21	9	9	9	31	9	9	9	21	9	9	9	39	39	13	9	31	9	9	9	31	9	9	9	21	9	12	2	43	50	63	65	63	64	64	86	63	87	64	65	66	67	68	65	66	67	68	65	66	67	68	65	66	67	68	65	66	67	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	13	9	21	9	9	9	31	9	9	9	21	9	9	9	39	39	13	9	31	9	9	9	31	9	9	9	21	9	12	2	
2	3	13	9	21	9	2	3	2	3	18	9	21	9	2	3	2	3	2	3	2	3	2	3	2	3	18	9	21	9	2	3	42	43	63	65	63	64	42	43	42	43	81	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	2	3	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	0	2	3	13	9	21	9	2	3	2	3	18	9	21	9	2	3	2	3	2	3	2	3	2	3	2	3	18	9	21	9	2	3	
3	12	13	9	21	9	12	2	3	12	13	9	21	9	12	2	3	12	12	2	3	12	12	2	3	12	13	9	21	9	12	2	43	50	63	65	63	64	50	42	43	50	63	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	3	12	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	41	3	12	13	9	21	9	12	2	3	12	13	9	21	9	12	2	3	12	12	2	3	12	12	2	3	12	13	9	21	9	12	2	
2	3	13	9	21	9	10	5	20	5	6	9	21	9	10	5	20	5	5	5	12	12	4	5	20	5	6	9	21	9	2	3	42	43	63	65	63	85	57	57	57	57	84	65	63	85	64	65	63	85	64	65	63	64	64	65	63	64	64	65	63	85	42	43	42	43	56	57	57	57	57	58	59	60	61	58	59	60	61	58	59	60	61	58	59	60	61	58	59	60	61	58	59	60	42	43	2	3	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	41	2	3	13	9	21	9	10	5	20	5	6	9	21	9	10	5	20	5	5	5	12	12	4	5	20	5	6	9	21	9	2	3	
3	12	13	9	31	9	9	9	21	9	9	9	31	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	31	9	12	2	43	50	63	86	63	87	64	64	64	64	64	86	63	87	64	86	63	87	64	65	63	64	64	65	63	64	64	86	63	87	50	42	43	50	63	64	64	64	64	65	66	67	68	65	66	67	68	65	66	67	68	65	66	67	68	65	66	67	68	65	66	67	50	42	3	12	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	0	3	12	13	9	31	9	9	9	21	9	9	9	31	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	31	9	12	2	
2	3	2	3	2	3	2	3	2	3	2	3	2	3	18	9	21	9	9	9	12	12	13	9	21	9	2	3	2	3	2	3	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	81	65	63	64	64	65	63	64	42	43	42	43	42	43	42	43	42	43	42	43	81	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	42	43	2	3	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	0	2	3	2	3	2	3	2	3	2	3	2	3	2	3	18	9	21	9	9	9	12	12	13	9	21	9	2	3	2	3	2	3	
3	12	12	2	3	12	12	2	3	12	12	2	3	12	13	9	21	9	9	9	12	12	13	9	21	9	12	2	3	12	12	2	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	63	65	63	64	64	65	63	64	50	42	43	50	50	42	43	50	50	42	43	50	63	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	50	42	3	12	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	41	3	12	12	2	3	12	12	2	3	12	12	2	3	12	13	9	21	9	9	9	12	12	13	9	21	9	12	2	3	12	12	2	
2	3	4	5	20	5	5	5	20	5	5	5	20	5	6	9	21	9	9	9	12	12	13	9	21	9	10	5	20	5	2	3	42	43	56	58	59	60	61	58	59	60	61	58	59	60	61	58	56	57	84	65	63	85	64	65	63	85	57	57	24	25	42	43	42	43	26	27	56	57	84	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	42	43	2	3	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	41	2	3	4	5	20	5	5	5	20	5	5	5	20	5	6	9	21	9	9	9	12	12	13	9	21	9	10	5	20	5	2	3	
3	12	13	9	21	9	9	9	21	9	9	9	21	9	9	9	31	9	9	9	39	39	13	9	31	9	9	9	21	9	12	2	43	50	63	65	66	67	68	65	66	67	68	65	66	67	68	65	63	64	64	86	63	87	64	86	63	87	64	64	32	33	50	42	43	50	34	35	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	50	42	3	12	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	0	3	12	13	9	21	9	9	9	21	9	9	9	21	9	9	9	31	9	9	9	39	39	13	9	31	9	9	9	21	9	12	2	
2	3	13	9	21	9	9	9	21	9	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	18	9	21	9	2	3	42	43	63	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	81	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	42	43	2	3	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	0	2	3	13	9	21	9	9	9	21	9	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	18	9	21	9	2	3	
3	12	13	9	21	9	9	9	21	9	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	13	9	21	9	12	2	43	50	63	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	63	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	50	42	3	12	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	41	3	12	13	9	21	9	9	9	21	9	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	13	9	21	9	12	2	
2	3	13	9	21	9	9	9	21	9	10	5	20	5	5	5	12	12	4	5	20	5	5	5	20	5	6	9	21	9	2	3	42	43	63	65	63	64	64	65	63	85	64	65	63	85	64	65	63	85	57	58	59	60	61	58	59	60	61	58	59	60	42	43	42	43	56	57	57	57	84	65	63	85	64	65	63	85	64	65	63	85	64	65	63	85	64	65	29	30	64	65	63	85	42	43	2	3	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	41	2	3	13	9	21	9	9	9	21	9	10	5	20	5	5	5	12	12	4	5	20	5	5	5	20	5	6	9	21	9	2	3	
3	12	13	9	31	9	9	9	31	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	9	9	31	9	12	2	43	50	63	65	63	64	64	86	63	87	64	86	63	87	64	86	63	87	64	65	66	67	68	65	66	67	68	65	66	67	50	42	43	50	63	64	64	64	64	86	63	87	64	86	63	87	64	86	63	87	64	86	63	87	64	86	37	38	64	86	63	87	50	42	3	12	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	0	0	3	12	13	9	31	9	9	9	31	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	9	9	31	9	12	2	
2	3	2	3	2	3	2	3	2	3	18	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	2	3	2	3	2	3	42	43	63	65	63	64	42	43	42	43	17	17	17	17	42	43	42	43	81	65	63	64	64	65	63	64	64	65	63	64	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	0	0	2	3	2	3	2	3	2	3	2	3	18	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	2	3	2	3	2	3	
3	12	12	2	3	12	12	19	19	12	13	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	12	2	3	12	12	2	43	50	63	65	63	64	50	42	43	50	50	42	43	50	50	42	43	50	63	65	63	64	64	65	63	64	64	65	63	64	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	0	41	3	12	12	2	3	12	12	19	19	12	13	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	12	2	3	12	12	2	
2	3	4	5	20	5	5	5	20	5	6	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	10	5	20	5	2	3	42	43	63	65	63	85	57	58	59	60	61	58	59	60	61	58	56	57	84	65	63	64	64	65	63	64	64	65	63	64	42	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	5	20	5	5	5	20	5	6	9	21	9	9	9	12	12	13	9	21	9	9	9	21	9	10	5	20	5	2	3	
3	12	13	9	21	9	9	9	21	9	9	9	31	9	9	9	39	39	13	9	31	9	9	9	31	9	9	9	21	9	12	2	43	50	63	86	63	87	64	65	66	67	68	65	66	67	68	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	50	42	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	3	12	13	9	21	9	9	9	21	9	9	9	31	9	9	9	39	39	13	9	31	9	9	9	31	9	9	9	21	9	12	2	
2	3	13	9	21	9	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	18	9	21	9	2	3	42	43	42	43	42	43	81	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	42	43	95	96	97	98	99	100	97	98	99	100	97	98	99	100	97	98	99	100	97	98	99	100	97	98	99	100	97	98	99	100	97	98	99	100	97	98	99	100	97	98	99	100	97	98	99	100	97	98	99	100	97	98	99	100	97	98	99	100	97	95	101	102	103	103	2	3	13	9	21	9	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	18	9	21	9	2	3	
3	12	13	9	21	9	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	13	9	21	9	12	2	43	50	50	42	43	50	63	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	64	65	63	64	50	42	104	105	106	107	108	109	106	110	111	109	106	107	108	109	106	110	111	109	106	110	111	109	106	107	108	109	106	107	108	109	106	110	111	109	106	107	108	109	106	110	111	109	106	107	108	109	106	107	108	109	106	110	111	109	106	110	111	109	106	104	112	113	114	114	3	12	13	9	21	9	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	13	9	21	9	12	2	
2	3	13	9	21	9	10	5	20	5	5	5	20	5	5	5	20	5	5	5	12	12	4	5	20	5	6	9	21	9	2	3	42	43	56	57	57	57	84	65	63	85	64	65	63	85	64	65	63	85	64	65	63	85	64	65	63	85	64	65	63	64	42	43	104	105	106	115	97	116	106	107	108	109	106	115	97	116	106	110	111	109	106	107	108	109	106	115	97	116	106	115	97	116	106	107	108	109	106	115	97	116	106	110	111	109	106	115	97	116	106	115	97	116	106	107	108	109	106	110	111	109	106	104	112	113	114	114	2	3	13	9	21	9	10	5	20	5	5	5	20	5	5	5	20	5	5	5	12	12	4	5	20	5	6	9	21	9	2	3	
3	12	13	9	31	9	9	9	21	9	9	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	31	9	12	2	43	50	63	64	64	64	64	86	63	87	64	86	63	87	64	86	63	87	64	86	63	87	64	86	63	87	64	65	63	64	50	42	104	105	106	106	106	106	106	115	97	116	106	106	106	106	106	110	111	109	106	115	97	116	106	106	106	106	106	106	106	106	106	115	97	116	106	106	106	106	106	110	111	109	106	106	106	106	106	106	106	106	106	115	97	116	106	110	111	109	106	104	98	113	114	114	3	12	13	9	31	9	9	9	21	9	9	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	9	9	31	9	12	2	
2	3	2	3	2	3	18	9	21	9	9	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	2	3	2	3	2	3	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	17	17	17	17	42	43	42	43	81	65	63	64	42	43	95	96	106	106	106	106	106	106	106	106	106	106	106	106	106	107	108	109	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	107	108	109	106	106	106	106	106	106	106	106	106	106	106	106	106	107	108	109	106	104	117	113	114	114	2	3	2	3	2	3	18	9	21	9	9	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	2	3	2	3	2	3	
3	12	12	2	3	12	13	9	21	9	9	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	12	2	3	12	12	2	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	43	50	63	65	63	64	50	42	104	105	106	106	106	106	106	106	106	106	106	106	106	106	106	115	97	116	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	115	97	116	106	106	106	106	106	106	106	106	106	106	106	106	106	115	97	116	106	104	118	113	114	114	3	12	12	2	3	12	13	9	21	9	9	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	12	2	3	12	12	2	
2	3	26	27	4	5	6	9	21	9	9	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	10	5	24	25	2	3	42	43	26	27	56	57	57	58	59	60	119	119	59	60	61	58	59	60	61	58	59	60	61	58	56	57	84	65	63	85	42	43	104	105	120	121	122	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	104	124	113	114	114	2	3	26	27	4	5	6	9	21	9	9	9	21	9	9	9	21	9	9	9	12	12	13	9	21	9	10	5	24	25	2	3	
3	12	34	35	13	9	9	9	31	9	9	9	21	9	9	9	31	9	9	9	39	39	13	9	31	9	9	9	32	33	12	2	43	50	34	35	63	64	64	65	66	67	119	119	66	67	68	65	66	67	68	65	66	67	68	65	63	64	64	86	63	87	50	42	104	105	125	16	126	16	83	83	83	83	83	83	83	83	83	83	83	83	83	16	16	16	16	16	16	83	83	83	83	83	83	16	16	16	16	16	16	83	83	83	83	83	83	16	16	16	16	16	16	83	83	83	83	83	83	83	83	83	83	127	128	129	130	130	3	12	34	35	13	9	9	9	31	9	9	9	21	9	9	9	31	9	9	9	39	39	13	9	31	9	9	9	32	33	12	2	
2	3	2	3	2	3	2	3	2	3	18	9	21	9	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	42	43	42	43	42	43	81	65	63	64	119	119	63	64	64	65	63	64	64	65	63	64	64	65	63	64	42	43	42	43	42	43	131	132	133	134	131	132	133	134	131	132	133	134	131	132	133	134	131	132	133	135	16	16	16	16	136	132	133	134	131	132	133	135	16	16	16	16	136	132	133	134	131	132	133	135	16	16	16	16	136	132	133	134	131	132	133	134	131	132	133	134	131	132	133	134	2	3	2	3	2	3	2	3	2	3	18	9	21	9	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	
3	12	12	2	3	12	12	2	3	12	13	9	21	9	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	43	50	50	42	43	50	63	65	63	64	119	119	63	64	64	65	63	64	64	65	63	64	64	65	63	64	50	42	43	50	50	42	137	138	139	16	137	138	139	16	137	138	139	16	137	138	139	16	137	138	139	16	16	16	16	16	137	138	139	16	137	138	139	16	16	16	16	16	137	138	139	16	137	138	139	16	16	16	16	16	137	138	139	16	137	138	139	16	137	138	139	16	137	138	139	16	3	12	12	2	3	12	12	2	3	12	13	9	21	9	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	
2	3	4	5	20	5	5	5	20	5	6	9	21	9	10	5	20	5	5	5	20	5	5	5	20	5	5	5	20	5	2	3	42	43	56	58	56	57	64	65	63	85	119	119	63	85	64	65	63	85	64	65	63	64	64	65	63	85	57	57	57	57	42	43	16	140	16	16	16	140	16	16	16	140	16	16	16	140	16	16	16	140	16	16	16	16	16	16	16	140	16	16	16	140	16	16	16	16	16	16	16	140	16	16	16	140	16	16	16	16	16	16	16	140	16	16	16	140	16	16	16	140	16	16	16	140	16	16	2	3	4	5	20	5	5	5	20	5	6	9	21	9	10	5	20	5	5	5	20	5	5	5	20	5	5	5	20	5	2	3	
3	12	13	9	21	9	9	9	21	9	9	9	31	9	9	9	21	9	9	9	21	9	9	9	21	9	9	9	21	9	12	2	43	50	63	65	63	64	64	86	63	87	39	39	63	87	64	86	63	87	64	65	63	64	64	86	63	87	64	64	64	64	50	42	141	142	141	141	141	142	141	141	141	142	141	141	141	142	141	141	141	142	141	141	141	141	141	141	141	142	141	141	141	142	141	141	141	141	141	141	141	142	141	141	141	142	141	141	141	141	141	141	141	142	141	141	141	142	141	141	141	142	141	141	141	142	141	141	3	12	13	9	21	9	9	9	21	9	9	9	31	9	9	9	21	9	9	9	21	9	9	9	21	9	9	9	21	9	12	2	
2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	42	43	63	65	63	64	42	43	42	43	42	43	42	43	42	43	42	43	81	65	63	64	42	43	42	43	42	43	42	43	42	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	
3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	43	50	63	65	63	64	50	42	43	50	50	42	43	50	50	42	43	50	63	65	63	64	50	42	43	50	50	42	43	50	50	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	
41	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	43	63	65	63	85	57	58	59	60	119	119	59	60	61	58	56	57	84	65	63	85	57	58	59	60	61	58	59	60	42	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	41	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	50	63	86	63	87	64	65	66	67	119	119	66	67	68	65	63	64	64	86	63	87	64	65	66	67	68	65	66	67	50	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	5	5	5	5	5	5	48	49	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	43	42	43	42	43	42	43	42	43	119	119	63	64	64	65	63	64	42	43	42	43	81	65	63	64	64	65	63	64	42	43	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	42	43	42	43	42	43	42	43	42	43	42	43	42	43	42	43	0	0	4	5	5	5	5	5	5	5	5	48	49	5	5	5	5	5	5	5	5	5	5	48	49	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	9	9	9	9	9	9	54	55	9	9	9	9	9	0	41	0	0	42	43	42	43	42	43	42	43	42	43	42	43	0	0	43	50	50	42	43	50	50	42	43	50	119	119	63	64	64	65	63	64	50	42	43	50	63	65	63	64	64	65	63	64	50	42	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	3	12	12	2	43	50	50	42	43	50	50	42	43	50	50	42	43	50	50	42	41	0	13	9	9	9	9	9	9	9	9	54	55	9	9	9	9	9	9	9	9	9	9	54	55	9	9	9	9	9	0	41	0	0	42	43	42	43	42	43	42	43	42	43	42	43	0	0	
9	9	9	9	9	9	9	54	55	9	9	9	9	9	0	41	0	0	16	16	16	16	16	88	89	90	16	88	89	90	0	0	42	43	56	57	57	57	57	58	59	60	119	119	63	85	64	65	63	85	57	57	57	57	84	65	63	64	64	65	63	85	42	43	2	3	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	3	42	43	56	58	59	60	61	58	56	57	57	57	57	57	42	43	41	0	13	9	9	9	9	9	9	9	9	54	55	9	9	9	9	9	9	9	9	9	9	54	55	9	9	9	9	9	0	41	0	0	16	16	16	16	16	88	89	90	16	88	89	90	0	0	
9	9	9	9	9	9	70	71	72	73	9	9	9	9	0	0	0	0	16	16	56	57	57	57	91	16	56	57	91	16	0	0	43	50	63	64	64	64	64	65	66	67	39	39	63	87	64	86	63	87	64	64	64	64	64	65	63	64	64	86	63	87	50	42	3	12	13	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	12	2	43	50	63	65	66	67	68	65	63	64	64	64	64	64	50	42	0	0	13	9	9	9	9	9	9	9	70	71	72	73	9	9	9	9	9	9	9	9	70	71	72	73	9	9	9	9	0	0	0	0	16	16	56	57	57	57	91	16	56	57	91	16	0	0	
