128	128
16	16
7
0	1	45	45	47	47	43	43	43	43	47	47	45	46	25	19	19	26	9	10	9	10	9	10	9	10	9	10	9	13	25	19	19	26	9	10	9	10	9	10	9	10	9	10	9	13	25	19	19	26	45	45	45	45	45	43	43	43	47	47	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	45	45	47	47	45	45	45	45	47	47	47	34	5	6	5	6	35	9	10	9	10	9	10	9	10	9	10	34	5	6	5	6	35	9	10	9	10	9	10	9	10	9	10	34	5	6	5	6	35	47	45	45	45	45	45	45	47	47	45	46	5	6	5	6	10	9	10	9	14	9	14	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	45	45	47	47	47	47	47	45	43	47	47	34	0	1	0	1	35	10	9	10	9	10	9	10	9	10	9	34	0	1	0	1	35	10	9	10	9	10	9	10	9	10	9	34	0	1	0	1	35	47	47	47	47	47	47	47	47	47	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	45	45	47	47	47	47	47	45	45	43	43	44	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	43	43	47	47	47	47	47	47	43	43	45	46	5	6	5	6	10	9	14	9	10	9	10	9	14	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	45	45	43	43	43	47	47	45	45	45	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	43	43	43	43	43	43	45	45	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	27	28	28	28	28	28	28	29	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	45	45	45	45	45	47	47	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	45	45	45	45	45	45	46	5	6	5	6	14	9	10	9	10	9	10	9	14	9	10	16	5	6	5	6	27	28	28	28	28	28	28	29	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	39	40	40	40	40	40	40	42	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	5	6	5	6	5	48	49	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	48	49	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	48	49	6	5	6	5	6	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	5	6	5	6	5	50	51	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	50	51	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	50	51	6	5	6	5	6	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	2	3	3	3	3	52	53	3	3	3	3	4	0	1	0	1	2	3	3	3	3	3	3	3	3	3	3	4	0	1	0	1	2	3	3	3	3	52	53	3	3	3	3	4	0	1	0	1	2	3	3	3	3	3	3	3	3	3	3	4	0	1	0	1	2	3	3	3	3	52	53	3	3	3	3	4	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	2	3	3	3	3	54	55	3	3	3	3	8	5	6	5	6	2	3	3	3	3	3	3	3	3	3	3	8	5	6	5	6	2	3	3	3	3	54	55	3	3	3	3	8	5	6	5	6	2	3	3	3	3	3	3	3	3	3	3	8	5	6	5	6	2	3	3	3	3	54	55	3	3	3	3	8	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	9	10	9	10	9	35	35	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	35	35	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	43	43	43	43	43	35	35	43	43	43	43	44	0	1	0	1	9	10	9	10	27	28	28	28	28	28	28	57	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	47	47	45	45	45	45	46	5	6	5	6	10	9	10	11	27	28	28	28	28	28	28	57	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	45	45	45	47	47	45	45	45	45	46	0	1	0	1	9	10	9	15	39	40	40	40	40	40	40	41	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	10	9	10	9	10	9	10	9	10	9	10	16	18	19	19	20	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	47	47	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	9	10	9	10	9	10	9	10	9	10	9	13	25	19	19	26	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	27	28	28	28	28	28	28	28	28	28	28	57	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	47	47	47	47	47	47	45	45	45	46	0	1	0	1	9	10	9	10	21	22	23	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	10	9	10	9	10	9	10	9	10	9	10	34	5	6	5	6	35	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	27	28	28	28	28	28	28	28	28	28	28	57	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	47	47	47	47	47	47	45	45	45	46	5	6	5	6	10	9	10	9	30	31	32	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	9	10	9	10	9	10	9	10	9	10	9	34	0	1	0	1	35	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	39	40	40	40	40	40	40	40	40	40	40	41	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	47	47	43	43	43	43	45	45	45	46	0	1	0	1	9	10	9	10	36	37	38	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	47	47	45	45	45	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	47	47	47	47	47	45	45	45	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	47	47	47	47	47	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	48	49	6	5	6	5	6	5	6	5	6	5	6	5	6	5	48	49	6	5	6	5	6	5	6	5	6	5	6	5	6	5	48	49	6	5	6	5	6	5	6	5	6	5	6	5	6	5	48	49	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	50	51	6	5	6	5	6	5	6	5	6	5	6	5	6	5	50	51	6	5	6	5	6	5	6	5	6	5	6	5	6	5	50	51	6	5	6	5	6	5	6	5	6	5	6	5	6	5	50	51	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	2	3	3	3	3	3	3	3	3	3	3	4	0	1	0	1	2	3	3	3	3	52	53	3	3	3	3	4	0	1	0	1	2	3	3	3	3	52	53	3	3	3	3	4	0	1	0	1	2	3	3	3	3	52	53	3	3	3	3	4	0	1	0	1	2	3	3	3	3	52	53	3	3	3	3	4	0	1	0	1	2	3	3	3	3	3	3	3	3	3	3	4	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	2	3	3	3	3	3	3	3	3	3	3	8	5	6	5	6	2	3	3	3	3	54	55	3	3	3	3	8	5	6	5	6	2	3	3	3	3	54	55	3	3	3	3	8	5	6	5	6	2	3	3	3	3	54	55	3	3	3	3	8	5	6	5	6	2	3	3	3	3	54	55	3	3	3	3	8	5	6	5	6	2	3	3	3	3	3	3	3	3	3	3	8	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	43	43	43	43	43	35	35	43	43	43	43	44	0	1	0	1	9	10	9	10	9	35	35	10	9	10	9	13	0	1	0	1	43	43	43	43	43	35	35	43	43	43	43	44	0	1	0	1	9	10	9	10	9	35	35	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	47	47	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	47	47	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	45	45	45	47	47	45	45	45	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	45	45	45	47	47	45	45	45	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	47	47	45	45	45	45	46	18	19	19	20	10	9	10	9	10	9	10	9	10	9	10	16	18	19	19	20	45	45	45	45	45	47	47	45	45	45	45	46	18	19	19	20	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	45	45	47	47	47	47	45	45	45	46	25	19	19	26	9	10	9	10	9	10	9	10	9	10	9	13	25	19	19	26	45	47	47	47	47	47	47	47	47	47	47	46	25	19	19	26	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	47	47	47	47	47	47	47	34	5	6	5	6	35	9	10	9	10	9	10	9	10	9	10	34	5	6	5	6	35	47	47	47	47	47	47	47	47	47	47	34	5	6	5	6	35	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	45	45	47	47	47	47	47	47	47	34	0	1	0	1	35	10	9	10	9	10	9	10	9	10	9	34	0	1	0	1	35	47	47	47	43	43	43	43	47	47	47	34	0	1	0	1	35	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	47	47	47	47	43	43	43	44	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	43	47	47	47	45	45	45	45	47	47	47	44	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	45	45	45	43	43	43	45	45	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	43	43	43	45	45	45	45	43	43	43	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	45	45	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	45	45	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	5	6	5	6	5	48	49	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	48	49	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	48	49	6	5	6	5	6	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	48	49	1	0	1	0	1	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	5	6	5	6	5	50	51	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	50	51	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	6	5	50	51	6	5	6	5	6	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	2	3	3	3	3	52	53	3	3	3	3	4	0	1	0	1	2	3	3	3	3	3	3	3	3	3	3	4	0	1	0	1	2	3	3	3	3	52	53	3	3	3	3	4	0	1	0	1	2	3	3	3	3	3	3	3	3	3	3	4	0	1	0	1	2	3	3	3	3	3	3	3	3	3	3	4	0	1	0	1	2	3	3	3	3	52	53	3	3	3	3	4	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	2	3	3	3	3	54	55	3	3	3	3	8	5	6	5	6	2	3	3	3	3	3	3	3	3	3	3	8	5	6	5	6	2	3	3	3	3	54	55	3	3	3	3	8	5	6	5	6	2	3	3	3	3	3	3	3	3	3	3	8	5	6	5	6	2	3	3	3	3	3	3	3	3	3	3	8	5	6	5	6	2	3	3	3	3	54	55	3	3	3	3	8	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	43	43	43	43	43	35	35	43	43	43	43	44	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	43	43	43	43	43	35	35	43	43	43	43	44	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	43	43	43	43	43	35	35	47	47	47	43	44	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	47	47	47	47	47	47	47	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	47	47	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	47	47	47	47	47	45	46	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	47	47	47	47	47	47	47	47	47	45	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	45	45	45	47	47	45	47	47	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	45	45	45	43	43	43	47	47	45	46	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	47	47	43	43	43	43	43	43	47	45	45	46	18	19	19	20	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	47	47	45	47	47	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	18	19	19	20	10	9	10	9	10	9	10	9	10	9	10	16	18	19	19	20	45	45	45	45	45	45	45	45	47	47	45	46	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	47	47	45	45	45	45	45	45	47	45	45	46	25	19	19	26	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	47	47	45	45	45	47	47	45	45	45	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	25	19	19	26	9	10	9	10	9	10	9	10	9	10	9	13	25	19	19	26	45	47	47	47	45	45	45	45	47	47	45	46	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	47	47	47	47	47	47	47	47	47	47	47	34	5	6	5	6	35	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	47	47	45	45	45	47	47	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	34	5	6	5	6	35	9	10	9	10	9	10	9	10	9	10	34	5	6	5	6	35	47	47	47	45	45	45	45	47	47	45	46	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	47	47	47	47	47	47	47	47	47	47	47	34	0	1	0	1	35	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	45	45	45	47	47	45	47	47	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	34	0	1	0	1	35	10	9	10	9	10	9	10	9	10	9	34	0	1	0	1	35	47	47	47	47	47	47	47	47	47	45	46	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	43	43	43	43	43	43	43	43	43	43	43	44	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	47	47	45	47	47	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	43	47	47	47	47	47	47	47	47	47	45	46	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
0	1	45	45	45	45	45	45	45	45	45	45	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	45	45	45	45	47	47	45	45	45	45	46	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	9	10	9	10	9	10	9	10	9	10	9	13	0	1	0	1	45	43	43	43	43	43	43	43	43	43	45	46	0	1	0	1	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	1	
5	6	45	45	45	45	45	45	45	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	47	47	45	45	45	45	46	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	10	9	10	9	10	9	10	9	10	9	10	16	5	6	5	6	45	45	45	45	45	45	45	45	45	45	45	46	5	6	5	6	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	6	
